,c0,c2,c4,c7,c8,c9,c10,c11,c13,c14,c15,c16,c17,c20,c21,c22,c29,c32,c36,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
25363,0,710010979,携帯型ディスポーザブル注入ポンプ（ＰＣＡ型）,0.0,0.0,,1.0,4270.0,0.0,0.0,0.0,1.0,4270.0,0.0,0.0,0.0,,0.0,携帯型ディスポーザブル注入ポンプ・ＰＣＡ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25364,0,710010980,膀胱留置用ディスポーザブルカテーテル（在宅・２管（２）・閉鎖式）,0.0,0.0,,1.0,862.0,0.0,0.0,0.0,1.0,645.0,0.0,0.0,0.0,,0.0,在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル・２管一般（２）・閉鎖式導尿システム,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25365,0,710010981,膀胱留置用ディスポーザブルカテーテル（在宅・２管（３）・閉鎖式）,0.0,0.0,,1.0,2030.0,0.0,0.0,0.0,1.0,1720.0,0.0,0.0,0.0,,0.0,在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル・２管一般（３）・閉鎖式導尿システム,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13273,9,710010982,ダイアライザー（１ａ型（膜面積１．５ｍ２未満））（在宅）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1480.0,0.0,0.0,0.0,20200331,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・１ａ型（膜面積１．５ｍ２未満）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25366,0,710010983,ダイアライザー（１ａ型）（在宅）,0.0,0.0,,1.0,1440.0,0.0,0.0,0.0,1.0,1480.0,0.0,0.0,0.0,,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・１ａ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13275,9,710010984,ダイアライザー（１ｂ型（膜面積１．５ｍ２未満））（在宅）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1340.0,0.0,0.0,0.0,20200331,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・１ｂ型（膜面積１．５ｍ２未満）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25367,0,710010985,ダイアライザー（１ｂ型）（在宅）,0.0,0.0,,1.0,1500.0,0.0,0.0,0.0,1.0,1500.0,0.0,0.0,0.0,,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・１ｂ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13277,9,710010986,ダイアライザー（２ａ型（膜面積１．５ｍ２未満））（在宅）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1470.0,0.0,0.0,0.0,20200331,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・２ａ型（膜面積１．５ｍ２未満）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25368,0,710010987,ダイアライザー（２ａ型）（在宅）,0.0,0.0,,1.0,1450.0,0.0,0.0,0.0,1.0,1480.0,0.0,0.0,0.0,,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・２ａ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13279,9,710010988,ダイアライザー（２ｂ型（膜面積１．５ｍ２未満））（在宅）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1630.0,0.0,0.0,0.0,20200331,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・２ｂ型（膜面積１．５ｍ２未満）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25369,0,710010989,ダイアライザー（２ｂ型）（在宅）,0.0,0.0,,1.0,1520.0,0.0,0.0,0.0,1.0,1520.0,0.0,0.0,0.0,,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・２ｂ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13281,9,710010990,ダイアライザー（Ｓ型（膜面積１．５ｍ２未満））（在宅）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1610.0,0.0,0.0,0.0,20200331,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・Ｓ型（膜面積１．５ｍ２未満）,2020-04-01,2020-05-01,2020-05-02,t20200305.csv,1.0
25370,0,710010991,ダイアライザー（Ｓ型）（在宅）,0.0,0.0,,1.0,2220.0,0.0,0.0,0.0,1.0,1620.0,0.0,0.0,0.0,,0.0,在宅血液透析用特定保険医療材料（回路を含む。）・ダイアライザー・Ｓ型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25371,0,710010992,カスタムメイド人工骨プレート（プレート型）,0.0,0.0,,1.0,799000.0,0.0,0.0,0.0,1.0,804000.0,0.0,0.0,0.0,,0.0,カスタムメイド人工骨プレート・プレート型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
8213,9,710010993,中心静脈用カテーテル（末梢留置・造影剤高圧注・標準・シングル）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,13200.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・標準型・シングルルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
8214,9,710010994,中心静脈用カテーテル（末梢留置・造影剤高圧注・標準・マルチ）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,20500.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・標準型・マルチルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
8215,9,710010995,中心静脈用カテーテル（末梢留置・造影剤高圧注・特殊１・シングル）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,13600.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・特殊型（１）・シングルルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
8216,9,710010996,中心静脈用カテーテル（末梢留置・造影剤高圧注・特殊１・マルチ）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,20900.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・特殊型（１）・マルチルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
8217,9,710010997,中心静脈用カテーテル（末梢留置・造影剤高圧注・特殊２・シングル）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,13900.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・特殊型（２）・シングルルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
8218,9,710010998,中心静脈用カテーテル（末梢留置・造影剤高圧注・特殊２・マルチ）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,21400.0,0.0,0.0,0.0,20180331,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・造影剤高圧注入可能型・特殊型（２）・マルチルーメン,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
25372,0,710010999,オプション部品（その他の関節固定用材料用部品）,0.0,0.0,,1.0,204000.0,0.0,0.0,0.0,1.0,204000.0,0.0,0.0,0.0,,0.0,オプション部品・その他の関節固定用材料用部品,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25373,0,710011000,気管・気管支・大静脈ステント（永久留置型・特殊型）,0.0,0.0,,1.0,151000.0,0.0,0.0,0.0,1.0,151000.0,0.0,0.0,0.0,,0.0,気管・気管支・大静脈ステント・永久留置型・特殊型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25374,0,710011001,体温調節用カテーテル（体温管理型）,0.0,0.0,,1.0,81100.0,0.0,0.0,0.0,1.0,81100.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・体温調節用カテーテル・体温管理型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
8828,9,710011002,体温調節用カテーテル（体温管理型）・指定番号,0.0,0.0,,1.0,89100.0,0.0,0.0,0.0,1.0,89100.0,0.0,0.0,0.0,20180831,0.0,血管内手術用カテーテル・体温調節用カテーテル・体温管理型・指定承認番号２２８００ＢＺＩ００００８０００,2018-09-01,2018-10-01,2018-10-02,t20180831.csv,1.0
22706,9,710011003,植込型心電図記録計（特殊型）,0.0,0.0,,1.0,408000.0,0.0,0.0,0.0,1.0,408000.0,0.0,0.0,0.0,20240531,0.0,植込型心電図記録計・特殊型,2024-06-01,2024-07-01,2024-07-02,t_ALL20240305.csv,1.0
25375,0,710011004,人工中耳用材料（人工中耳用インプラント）,0.0,0.0,,1.0,1120000.0,0.0,0.0,0.0,1.0,1120000.0,0.0,0.0,0.0,,0.0,人工中耳用材料・人工中耳用インプラント,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25376,0,710011005,人工中耳用材料（人工中耳用音声信号処理装置）,0.0,0.0,,1.0,639000.0,0.0,0.0,0.0,1.0,639000.0,0.0,0.0,0.0,,0.0,人工中耳用材料・人工中耳用音声信号処理装置,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25377,0,710011006,人工中耳用材料（人工中耳用オプション部品）,0.0,0.0,,1.0,40300.0,0.0,0.0,0.0,1.0,40300.0,0.0,0.0,0.0,,0.0,人工中耳用材料・人工中耳用オプション部品,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25378,0,710011007,中心静脈用カテーテル（抗菌型）,0.0,0.0,,1.0,9730.0,0.0,0.0,0.0,1.0,9730.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・抗菌型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25379,0,710011008,合成吸収性癒着防止材（スプレー型）,36.0,2.0,ｍＬ,1.0,7260.0,0.0,0.0,0.0,1.0,7260.0,0.0,0.0,0.0,,0.0,合成吸収性癒着防止材・スプレー型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
8833,9,710011009,合成吸収性癒着防止材（スプレー型）・指定番号,36.0,2.0,ｍＬ,1.0,7300.0,0.0,0.0,0.0,1.0,7300.0,0.0,0.0,0.0,20181130,0.0,合成吸収性癒着防止材・スプレー型・指定承認番号２２８００ＢＺＸ００２３４０００,2018-12-01,2019-01-01,2019-01-02,t20181130.csv,1.0
25380,0,710011010,末梢血管用ステントグラフト（標準型）,0.0,0.0,,1.0,322000.0,0.0,0.0,0.0,1.0,322000.0,0.0,0.0,0.0,,0.0,末梢血管用ステントグラフト・標準型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25381,0,710011011,末梢血管用ステントグラフト（長病変対応型）,0.0,0.0,,1.0,344000.0,0.0,0.0,0.0,1.0,344000.0,0.0,0.0,0.0,,0.0,末梢血管用ステントグラフト・長病変対応型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25382,0,710011012,植込型脳・脊髄電気刺激装置（振戦軽減用）（１６極以上用）,0.0,0.0,,1.0,1710000.0,0.0,0.0,0.0,1.0,1710000.0,0.0,0.0,0.0,,0.0,植込型脳・脊髄電気刺激装置・振戦軽減用・１６極以上用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
8233,9,710011013,植込型脳・脊髄電気刺激装置（振戦軽減用）（１６極以上用・ＭＲＩ）,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1720000.0,0.0,0.0,0.0,20180331,0.0,植込型脳・脊髄電気刺激装置・振戦軽減用（１６極以上用）・ＭＲＩ対応型,2018-04-01,2018-05-01,2018-05-02,t20180305.csv,1.0
25383,0,710011014,冠動脈用ステントセット（生体吸収・再狭窄抑制型）,0.0,0.0,,1.0,249000.0,0.0,0.0,0.0,1.0,249000.0,0.0,0.0,0.0,,0.0,心臓手術用カテーテル・冠動脈用ステントセット・生体吸収・再狭窄抑制型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25384,0,710011015,下大静脈留置フィルターセット（特殊型）,0.0,0.0,,1.0,170000.0,0.0,0.0,0.0,1.0,170000.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・下大静脈留置フィルターセット・特殊型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
10785,9,710011016,冠動脈用ステントセット（生体吸収・再狭窄抑制型）・指定番号,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,244000.0,0.0,0.0,0.0,20190930,0.0,心臓手術用カテーテル・冠動脈用ステントセット・生体吸収・再狭窄抑制型・指定承認番号２２８００ＢＺＸ００４０６０００,2019-10-01,2019-11-01,2019-11-02,t20190819.csv,1.0
25385,0,710011017,ペースメーカー（シングルチャンバ・リード一体型）,0.0,0.0,,1.0,1060000.0,0.0,0.0,0.0,1.0,1060000.0,0.0,0.0,0.0,,0.0,ペースメーカー・シングルチャンバ・リード一体型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
10787,9,710011018,ペースメーカー（シングルチャンバ・リード一体型）・指定番号,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1040000.0,0.0,0.0,0.0,20190930,0.0,ペースメーカー・シングルチャンバ・リード一体型・指定承認番号２２９００ＢＺＸ０００４７０００,2019-10-01,2019-11-01,2019-11-02,t20190819.csv,1.0
25386,0,710011019,静脈弁カッター（オーバーザワイヤー型）,0.0,0.0,,1.0,87600.0,0.0,0.0,0.0,1.0,87600.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・静脈弁カッター・オーバーザワイヤー型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25387,0,710011020,経皮的胆道拡張用バルーンカテーテル,0.0,0.0,,1.0,64600.0,0.0,0.0,0.0,1.0,64600.0,0.0,0.0,0.0,,0.0,経皮的胆道拡張用バルーンカテーテル,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25388,0,710011021,補助循環用ポンプカテーテル,0.0,0.0,,1.0,2570000.0,0.0,0.0,0.0,1.0,2570000.0,0.0,0.0,0.0,,0.0,補助循環用ポンプカテーテル,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25389,0,710011022,ＰＴＡバルーンカテーテル（再狭窄抑制型）,0.0,0.0,,1.0,173000.0,0.0,0.0,0.0,1.0,173000.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・ＰＴＡバルーンカテーテル・再狭窄抑制型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25390,0,710011023,人工椎間板,0.0,0.0,,1.0,301000.0,0.0,0.0,0.0,1.0,301000.0,0.0,0.0,0.0,,0.0,人工椎間板,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25391,0,710011024,体表面用電場電極,0.0,0.0,,1.0,35900.0,0.0,0.0,0.0,1.0,35900.0,0.0,0.0,0.0,,0.0,体表面用電場電極,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25392,0,710011025,ＣＡＤ／ＣＡＭ冠用材料（３）,10.0,1.0,個,1.0,3160.0,0.0,0.0,0.0,1.0,3500.0,0.0,0.0,0.0,,0.0,ＣＡＤ／ＣＡＭ冠用材料（３）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25393,0,710011027,経皮的挿入用カニューレ（小児・先端強化型・シングルルーメン）,0.0,0.0,,1.0,42400.0,0.0,0.0,0.0,1.0,42400.0,0.0,0.0,0.0,,0.0,体外循環用カニューレ・小児用・経皮的挿入用カニューレ・先端強化型・シングルルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25394,0,710011028,中心静脈用カテーテル（末梢留置型・標準型・シングルルーメン）,0.0,0.0,,1.0,1700.0,0.0,0.0,0.0,1.0,1700.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・標準型・シングルルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25395,0,710011029,中心静脈用カテーテル（末梢留置型・標準型・マルチルーメン）,0.0,0.0,,1.0,7320.0,0.0,0.0,0.0,1.0,7320.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・標準型・マルチルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25396,0,710011030,中心静脈用カテーテル（末梢留置型・特殊型・シングルルーメン）,0.0,0.0,,1.0,13400.0,0.0,0.0,0.0,1.0,13400.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・特殊型・シングルルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25397,0,710011031,中心静脈用カテーテル（末梢留置型・特殊型・マルチルーメン）,0.0,0.0,,1.0,20900.0,0.0,0.0,0.0,1.0,20900.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・特殊型・マルチルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25398,0,710011032,経皮的僧帽弁クリップシステム,0.0,0.0,,1.0,2250000.0,0.0,0.0,0.0,1.0,2250000.0,0.0,0.0,0.0,,0.0,経皮的僧帽弁クリップシステム,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25399,0,710011033,経皮的僧帽弁クリップシステム（加算）（２個以上使用する場合）,0.0,0.0,,1.0,1125000.0,0.0,0.0,0.0,1.0,1125000.0,0.0,0.0,0.0,,0.0,経皮的僧帽弁クリップシステム（加算）（２個以上使用する場合）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25400,0,710011034,ガイドワイヤー,0.0,0.0,,1.0,1870.0,0.0,0.0,0.0,1.0,1880.0,0.0,0.0,0.0,,0.0,ガイドワイヤー,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25401,0,710011035,ドレナージカテーテル,0.0,0.0,,1.0,5700.0,0.0,0.0,0.0,1.0,5700.0,0.0,0.0,0.0,,0.0,ドレナージカテーテル,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25402,0,710011036,中心静脈用カテーテル（抗菌型）,0.0,0.0,,1.0,9730.0,0.0,0.0,0.0,1.0,9730.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・抗菌型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25403,0,710011037,中心静脈用カテーテル（末梢留置型・標準型・シングルルーメン）,0.0,0.0,,1.0,1700.0,0.0,0.0,0.0,1.0,1700.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・標準型・シングルルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25404,0,710011038,中心静脈用カテーテル（末梢留置型・標準型・マルチルーメン）,0.0,0.0,,1.0,7320.0,0.0,0.0,0.0,1.0,7320.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・標準型・マルチルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25405,0,710011039,中心静脈用カテーテル（末梢留置型・特殊型・シングルルーメン）,0.0,0.0,,1.0,13400.0,0.0,0.0,0.0,1.0,13400.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・特殊型・シングルルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25406,0,710011040,中心静脈用カテーテル（末梢留置型・特殊型・マルチルーメン）,0.0,0.0,,1.0,20900.0,0.0,0.0,0.0,1.0,20900.0,0.0,0.0,0.0,,0.0,中心静脈用カテーテル・末梢留置型中心静脈カテーテル・特殊型・マルチルーメン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25407,0,710011041,組織代用人工繊維布（臓器欠損補強用）,41.0,3.0,ｃｍ２,1.0,167.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,,0.0,組織代用人工繊維布・臓器欠損補強用,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25408,0,710011042,口腔粘膜保護材,36.0,2.0,ｍＬ,1.0,766.0,0.0,0.0,0.0,1.0,766.0,0.0,0.0,0.0,,0.0,口腔粘膜保護材,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25409,0,710011043,歯科用合着・接着材料１（グラスアイオノマー系・自動練和型）,33.0,1.0,ｇ,1.0,312.0,0.0,0.0,0.0,1.0,312.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料１・グラスアイオノマー系・自動練和型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25410,0,710011044,歯科充填用材料１（グラスアイオノマー系・自動練和型）,33.0,1.0,ｇ,1.0,575.0,0.0,0.0,0.0,1.0,581.0,0.0,0.0,0.0,,0.0,歯科充填用材料１・グラスアイオノマー系・自動練和型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25411,0,710011045,歯科充填用材料２（グラスアイオノマー系・自動練和型）,33.0,1.0,ｇ,1.0,419.0,0.0,0.0,0.0,1.0,419.0,0.0,0.0,0.0,,0.0,歯科充填用材料２・グラスアイオノマー系・自動練和型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25412,0,710011046,義歯床用軟質裏装材・シリコーン系,36.0,2.0,ｍＬ,1.0,208.0,0.0,0.0,0.0,1.0,208.0,0.0,0.0,0.0,,0.0,義歯床用軟質裏装材・シリコーン系,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25413,0,710011047,義歯床用軟質裏装材・アクリル系・粉末,33.0,1.0,ｇ,1.0,48.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,,0.0,義歯床用軟質裏装材・アクリル系・粉末,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25414,0,710011048,義歯床用軟質裏装材・アクリル系・液,36.0,2.0,ｍＬ,1.0,31.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,,0.0,義歯床用軟質裏装材・アクリル系・液,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25415,0,710011049,スクリュー,7.0,1.0,本,1.0,2800.0,0.0,0.0,0.0,1.0,2800.0,0.0,0.0,0.0,,0.0,スクリュー,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25416,0,710011050,アバットメント（１）,10.0,1.0,個,1.0,14100.0,0.0,0.0,0.0,1.0,14100.0,0.0,0.0,0.0,,0.0,アバットメント（１）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25417,0,710011051,アバットメント（２）,10.0,1.0,個,1.0,13700.0,0.0,0.0,0.0,1.0,13700.0,0.0,0.0,0.0,,0.0,アバットメント（２）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25418,0,710011052,アバットメント（３）,10.0,1.0,個,1.0,26100.0,0.0,0.0,0.0,1.0,26100.0,0.0,0.0,0.0,,0.0,アバットメント（３）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25419,0,710011053,アバットメント（４）,10.0,1.0,個,1.0,16200.0,0.0,0.0,0.0,1.0,16200.0,0.0,0.0,0.0,,0.0,アバットメント（４）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25420,0,710011054,アタッチメント（１）,10.0,1.0,個,1.0,3420.0,0.0,0.0,0.0,1.0,3580.0,0.0,0.0,0.0,,0.0,アタッチメント（１）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25421,0,710011055,アタッチメント（２）,10.0,1.0,個,1.0,13800.0,0.0,0.0,0.0,1.0,13800.0,0.0,0.0,0.0,,0.0,アタッチメント（２）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25422,0,710011056,アタッチメント（３）,10.0,1.0,個,1.0,3400.0,0.0,0.0,0.0,1.0,3400.0,0.0,0.0,0.0,,0.0,アタッチメント（３）,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25423,0,710011057,シリンダー,7.0,1.0,本,1.0,7090.0,0.0,0.0,0.0,1.0,7530.0,0.0,0.0,0.0,,0.0,シリンダー,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25424,0,710011058,歯冠用高強度硬質レジン,33.0,1.0,ｇ,1.0,1970.0,0.0,0.0,0.0,1.0,1970.0,0.0,0.0,0.0,,0.0,歯冠用高強度硬質レジン,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25425,0,710011059,歯冠用グラスファイバー・棒状,40.0,2.0,ｃｍ,1.0,1340.0,0.0,0.0,0.0,1.0,1340.0,0.0,0.0,0.0,,0.0,歯冠用グラスファイバー・棒状,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25426,0,710011060,歯冠用グラスファイバー・シート状,41.0,3.0,ｃｍ２,1.0,926.0,0.0,0.0,0.0,1.0,926.0,0.0,0.0,0.0,,0.0,歯冠用グラスファイバー・シート状,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25427,0,710011061,歯科用合着・接着材料１（グラスアイオノマー系・自動練和型）,33.0,1.0,ｇ,1.0,312.0,0.0,0.0,0.0,1.0,312.0,0.0,0.0,0.0,,0.0,歯科用合着・接着材料１・グラスアイオノマー系・自動練和型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25428,0,710011062,甲状軟骨固定用器具,0.0,0.0,,1.0,194000.0,0.0,0.0,0.0,1.0,194000.0,0.0,0.0,0.0,,0.0,甲状軟骨固定用器具,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
13923,9,710011063,甲状軟骨固定用器具・指定番号,0.0,0.0,,1.0,204000.0,0.0,0.0,0.0,1.0,204000.0,0.0,0.0,0.0,20200531,0.0,甲状軟骨固定用器具・指定承認番号２２９００ＢＺＸ００４０９０００,2020-06-01,2020-07-01,2020-07-02,t20200604.csv,1.0
25429,0,710011064,放射線治療用合成吸収性材料（ハイドロゲル型）,0.0,0.0,,1.0,196000.0,0.0,0.0,0.0,1.0,196000.0,0.0,0.0,0.0,,0.0,放射線治療用合成吸収性材料・ハイドロゲル型,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25430,0,710011065,骨充填用スペーサー,0.0,0.0,,1.0,3250.0,0.0,0.0,0.0,1.0,3460.0,0.0,0.0,0.0,,0.0,脊椎固定用材料・骨充填用スペーサー,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25431,0,710011066,血管内異物除去用カテーテル（大血管用ローテーションシース）,0.0,0.0,,1.0,268000.0,0.0,0.0,0.0,1.0,268000.0,0.0,0.0,0.0,,0.0,血管内手術用カテーテル・血管内異物除去用カテーテル・大血管用ローテーションシース,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
25432,0,710011067,膵臓用瘻孔形成補綴材留置システム,0.0,0.0,,1.0,502000.0,0.0,0.0,0.0,1.0,502000.0,0.0,0.0,0.0,,0.0,膵臓用瘻孔形成補綴材留置システム,2024-06-01,2024-07-01,2024-07-02,t_ALL20250530.csv,1.0
