,c0,c2,c4,c9,c10,c13,c14,c15,c16,c31,c89,c90,c91,c92,c93,c94,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
117113,0,150145110,肺静脈還流異常症手術（部分肺静脈還流異常）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,571,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117114,0,150145310,大血管転位症手術（ジャテーン手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,583,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117115,0,150145410,冠動脈起始異常症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,589,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117116,0,150145510,冠動静脈瘻開胸的遮断術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,588,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117117,0,150145710,冠動脈形成術（血栓内膜摘除）（１箇所）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,551,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117118,0,150145810,冠動脈形成術（血栓内膜摘除）（２箇所以上）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,551,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117119,0,150145910,冠動脈、大動脈バイパス移植術（１吻合）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,552,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117120,0,150146010,冠動脈、大動脈バイパス移植術（２吻合以上）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,552,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117121,0,150146350,自家血管採取料,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,0,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117122,0,150146450,小児自家血管採取料,,3.0,1.0,500.0,0.0,0.0,99999999.0,2,10,0,2,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117123,0,150146510,ファロー四徴症手術（右室流出路形成術を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,580,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117124,0,150146610,ファロー四徴症手術（末梢肺動脈形成術を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,580,0,2,0,2025-06-01,2025-07-01,2025-07-02,s_ALL20250801.csv,1.0
117125,0,150146710,単心室症手術（心室中隔造成術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,586,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117126,0,150146810,両大血管右室起始症手術（右室流出路形成を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,582,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117127,0,150146910,両大血管右室起始症手術（単独）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,582,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117128,0,150147010,大血管転位症手術（ラステリ手術を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,583,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117129,0,150147310,総動脈幹症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,585,0,0,0,2025-06-01,2025-07-01,2025-07-02,s_ALL20250801.csv,1.0
117130,0,150147410,不完全型房室中隔欠損症手術（心房中隔欠損パッチ閉鎖術（単独））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,579,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117131,0,150147510,不完全型房室中隔欠損症手術（心房中隔欠損パッチ閉鎖及び弁形成術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,579,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117132,0,150147610,人工心肺（初日）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,601,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117133,0,150147770,補助循環加算（人工心肺）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,601,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117134,0,150147870,選択的冠灌流加算（人工心肺）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,601,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117135,0,150147910,人工心肺（２日目以降）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,601,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117136,0,150148010,大動脈バルーンパンピング法（ＩＡＢＰ法）（初日）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,600,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117137,0,150148110,大動脈バルーンパンピング法（ＩＡＢＰ法）（２日目以降）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,600,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117138,0,150148210,血管露出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,606,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117139,0,150148310,血管結紮術（開胸を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,607,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117140,0,150148410,血管結紮術（開腹を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,607,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117141,0,150148610,血管結紮術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,607,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117142,0,150148750,血管縫合術（簡単）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,607,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117143,0,150148850,内シャント血栓除去術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,608,3,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117144,0,150148910,動脈塞栓除去術（開腹を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,608,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117145,0,150149010,動脈塞栓除去術（開胸を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,608,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117146,0,150149110,動脈塞栓除去術（その他）（観血的）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,608,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25539,9,150149250,動脈血栓除去術（開腹を伴う）,,3.0,,,,,,2,10,608,0,1,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
25540,9,150149350,動脈血栓除去術（その他）（観血的）,,3.0,,,,,,2,10,608,0,2,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117147,0,150149410,動脈血栓内膜摘出術（大動脈に及ぶ）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,609,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117148,0,150149510,動脈血栓内膜摘出術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,609,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117149,0,150150010,大動脈瘤切除術（弓部）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,560,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117150,0,150150110,大動脈瘤切除術（下行）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,560,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117151,0,150150310,動脈形成術、吻合術（頭蓋内動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117152,0,150150410,動脈形成術、吻合術（胸腔内動脈）（大動脈を除く）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117153,0,150150510,動脈形成術、吻合術（腹腔内動脈）（大動脈を除く）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117154,0,150150610,動脈形成術、吻合術（その他の動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
64452,9,150151150,内シャント設置術,,3.0,,,,,,2,10,610,3,0,0,2020-03-31,2020-04-01,2020-04-02,s_20200305.csv,1.0
64453,9,150151250,外シャント設置術,,3.0,,,,,,2,10,610,3,0,0,2020-03-31,2020-04-01,2020-04-02,s_20200305.csv,1.0
117155,0,150151350,四肢の血管吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,4,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117156,0,150151450,血管吻合術及び神経再接合術（上腕動脈、正中神経及び尺骨神経）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,610,5,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
40120,9,150151710,末梢動静脈瘻造設術,,3.0,,,,,,2,10,612,0,0,0,2018-03-31,2018-04-01,2018-04-02,s_20180305.csv,1.0
117157,0,150151810,動脈管開存症手術（動脈管開存閉鎖術（直視下））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,562,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117158,0,150151910,大動脈縮窄（離断）症手術（単独）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,567,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117159,0,150152010,腎血管性高血圧症手術（経皮的腎血管拡張術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,613,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117160,0,150152210,血管移植術、バイパス移植術（大動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,614,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117161,0,150152310,血管移植術、バイパス移植術（胸腔内動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,614,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117162,0,150152410,血管移植術、バイパス移植術（腹腔内動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,614,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117163,0,150152510,血管移植術、バイパス移植術（頭、頸部動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,614,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117164,0,150152710,血管移植術、バイパス移植術（その他の動脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,614,0,7,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
25553,9,150153450,動脈間バイパス造成術（自家血管使用）,,3.0,,,,,,2,10,614,0,6,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
117165,0,150153810,四肢の血管拡張術・血栓除去術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,616,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
13739,9,150153910,経皮的冠動脈形成術,,3.0,,,,,,2,10,546,0,0,0,2014-03-31,2014-04-01,2014-04-02,s_20140305.csv,1.0
117166,0,150154010,下肢静脈瘤手術（抜去切除術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,617,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117167,0,150154150,大伏在静脈抜去術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,617,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117168,0,150154210,静脈血栓摘出術（開腹を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,619,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117169,0,150154310,静脈血栓摘出術（その他（観血的））,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,619,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117170,0,150154430,総腸骨静脈及び股静脈血栓除去術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,619,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117171,0,150154510,門脈体循環静脈吻合術（門脈圧亢進症手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,621,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117172,0,150154610,胸管内頸静脈吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,622,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117173,0,150154710,静脈形成術、吻合術（胸腔内静脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,623,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117174,0,150154810,静脈形成術、吻合術（腹腔内静脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,623,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117175,0,150154910,静脈形成術、吻合術（その他の静脈）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,623,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117176,0,150155410,リンパ管腫摘出術（長径５ｃｍ未満）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,625,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117177,0,150155510,リンパ管腫摘出術（長径５ｃｍ以上）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,625,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117178,0,150155610,リンパ節摘出術（長径３ｃｍ未満）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,626,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117179,0,150155710,リンパ節摘出術（長径３ｃｍ以上）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,626,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117180,0,150156210,リンパ節群郭清術（顎下部又は舌下部）（浅在性）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117181,0,150156410,リンパ節群郭清術（頸部）（深在性）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117182,0,150156510,リンパ節群郭清術（鎖骨上窩及び下窩）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117183,0,150156610,リンパ節群郭清術（腋窩）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117184,0,150156710,リンパ節群郭清術（胸骨旁）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117185,0,150156810,リンパ節群郭清術（鼠径部及び股部）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,6,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117186,0,150156910,リンパ節群郭清術（後腹膜）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,627,0,7,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117187,0,150157150,頸動脈球摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,616,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117188,0,150157510,リンパ管吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,628,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117189,0,150157650,脾腎静脈吻合術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,623,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117190,0,150157810,腹壁膿瘍切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,630,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117191,0,150157910,腹壁瘻手術（腹壁に限局）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,631,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117192,0,150158010,腹壁瘻手術（腹腔に通ずる）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,631,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117193,0,150158210,腹壁腫瘍摘出術（形成手術を必要としない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,632,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117194,0,150158310,腹壁腫瘍摘出術（形成手術を必要とする）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,632,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117195,0,150158410,腹壁瘢痕ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117196,0,150158510,半月状線ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117197,0,150158610,白線ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117198,0,150158710,腹直筋離開手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117199,0,150158810,臍ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117200,0,150158910,臍帯ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117201,0,150159010,鼠径ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117202,0,150159110,大腿ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,6,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117203,0,150159210,腰ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,7,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117204,0,150159310,閉鎖孔ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117205,0,150159410,内ヘルニア手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,633,0,9,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117206,0,150159710,胸水・腹水濾過濃縮再静注法,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,635,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117207,0,150160010,試験開腹術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,636,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117208,0,150160110,限局性腹腔膿瘍手術（横隔膜下膿瘍）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,637,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117209,0,150160210,限局性腹腔膿瘍手術（ダグラス窩膿瘍）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,637,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117210,0,150160310,限局性腹腔膿瘍手術（虫垂周囲膿瘍）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,637,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117211,0,150160410,限局性腹腔膿瘍手術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,637,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117212,0,150160610,骨盤腹膜外膿瘍切開排膿術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,638,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117213,0,150160810,急性汎発性腹膜炎手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,639,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117214,0,150160950,結核性腹膜炎手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,639,2,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117215,0,150161110,腸間膜損傷手術（縫合、修復のみ）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,640,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117216,0,150161310,腸間膜損傷手術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,640,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117217,0,150161410,大網切除術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,641,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117218,0,150161510,大網、腸間膜、後腹膜腫瘍摘出術（腸切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,642,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117219,0,150161610,大網、腸間膜、後腹膜腫瘍摘出術（腸切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,642,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117220,0,150162150,膀胱後腫瘍摘出術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,802,3,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117221,0,150162250,膀胱後腫瘍摘出術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,802,3,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117222,0,150162310,後腹膜悪性腫瘍手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,643,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117223,0,150162610,臍腸管瘻手術（腸管切除を伴わない）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,644,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117224,0,150162710,臍腸管瘻手術（腸管切除を伴う）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,644,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117225,0,150162910,胃血管結紮術（急性胃出血手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,646,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117226,0,150163010,胃縫合術（大網充填術又は被覆術を含む）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,647,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117227,0,150163110,胃切開術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,648,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117228,0,150163710,胃吊上げ固定術（胃下垂症手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,649,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117229,0,150164110,胃捻転症手術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,649,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117230,0,150164210,胃、十二指腸憩室切除術・ポリープ切除術（開腹）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,652,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117231,0,150164410,内視鏡的胃、十二指腸ポリープ・粘膜切除術（その他）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,653,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117232,0,150164850,内視鏡的消化管止血術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,654,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117233,0,150165050,内視鏡的食道及び胃内異物摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,653,3,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117234,0,150165210,胃切除術（単純切除術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,655,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117235,0,150165650,十二指腸窓（内方）憩室摘出術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,655,3,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117236,0,150165850,胆嚢摘出術と十二指腸空腸吻合術併施,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,672,0,0,2,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117237,0,150165910,胃縮小術,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,656,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117238,0,150166110,胃全摘術（単純全摘術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,657,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
117239,0,150168010,胃切除術（悪性腫瘍手術）,,3.0,0.0,500.0,0.0,0.0,99999999.0,2,10,655,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
